snapshot_id,agent_id,version,plane,epoch_index,epoch_hash
opencode/1.15.7,opencode,1.15.7,instruction,1,969aecfbf06fe21d
opencode/1.15.8,opencode,1.15.8,instruction,1,969aecfbf06fe21d
opencode/1.15.9,opencode,1.15.9,instruction,1,969aecfbf06fe21d
opencode/1.15.10,opencode,1.15.10,instruction,1,969aecfbf06fe21d
opencode/1.15.11,opencode,1.15.11,instruction,1,969aecfbf06fe21d
opencode/1.15.12,opencode,1.15.12,instruction,1,969aecfbf06fe21d
opencode/1.15.13,opencode,1.15.13,instruction,1,969aecfbf06fe21d
opencode/1.16.0,opencode,1.16.0,instruction,1,969aecfbf06fe21d
opencode/1.16.2,opencode,1.16.2,instruction,1,969aecfbf06fe21d
opencode/1.17.0,opencode,1.17.0,instruction,1,969aecfbf06fe21d
opencode/1.17.1,opencode,1.17.1,instruction,1,969aecfbf06fe21d
opencode/1.17.3,opencode,1.17.3,instruction,1,969aecfbf06fe21d
opencode/1.17.4,opencode,1.17.4,instruction,1,969aecfbf06fe21d
opencode/1.17.5,opencode,1.17.5,instruction,1,969aecfbf06fe21d
opencode/1.17.6,opencode,1.17.6,instruction,1,969aecfbf06fe21d
opencode/1.17.7,opencode,1.17.7,instruction,1,969aecfbf06fe21d
opencode/1.17.8,opencode,1.17.8,instruction,1,969aecfbf06fe21d
opencode/1.17.9,opencode,1.17.9,instruction,1,969aecfbf06fe21d
opencode/1.17.10,opencode,1.17.10,instruction,1,969aecfbf06fe21d
opencode/1.17.11,opencode,1.17.11,instruction,1,969aecfbf06fe21d
opencode/1.17.12,opencode,1.17.12,instruction,1,969aecfbf06fe21d
opencode/1.17.13,opencode,1.17.13,instruction,1,969aecfbf06fe21d
opencode/1.17.15,opencode,1.17.15,instruction,1,969aecfbf06fe21d
opencode/1.17.16,opencode,1.17.16,instruction,2,e8bee8d569bee1c4
opencode/1.17.17,opencode,1.17.17,instruction,2,e8bee8d569bee1c4
opencode/1.17.18,opencode,1.17.18,instruction,2,e8bee8d569bee1c4
opencode/1.17.19,opencode,1.17.19,instruction,2,e8bee8d569bee1c4
opencode/1.17.20,opencode,1.17.20,instruction,2,e8bee8d569bee1c4
opencode/1.18.0,opencode,1.18.0,instruction,2,e8bee8d569bee1c4
opencode/1.18.1,opencode,1.18.1,instruction,2,e8bee8d569bee1c4
pi/0.74.0,pi,0.74.0,instruction,1,1d9406be3f610e6f
pi/0.74.1,pi,0.74.1,instruction,1,1d9406be3f610e6f
pi/0.75.0,pi,0.75.0,instruction,1,1d9406be3f610e6f
pi/0.75.1,pi,0.75.1,instruction,1,1d9406be3f610e6f
pi/0.75.2,pi,0.75.2,instruction,1,1d9406be3f610e6f
pi/0.75.3,pi,0.75.3,instruction,1,1d9406be3f610e6f
pi/0.75.4,pi,0.75.4,instruction,2,8f884a2aa69545e8
pi/0.74.2,pi,0.74.2,instruction,3,1d9406be3f610e6f
pi/0.75.5,pi,0.75.5,instruction,4,8f884a2aa69545e8
pi/0.76.0,pi,0.76.0,instruction,4,8f884a2aa69545e8
pi/0.77.0,pi,0.77.0,instruction,4,8f884a2aa69545e8
pi/0.78.0,pi,0.78.0,instruction,4,8f884a2aa69545e8
pi/0.78.1,pi,0.78.1,instruction,4,8f884a2aa69545e8
pi/0.79.0,pi,0.79.0,instruction,4,8f884a2aa69545e8
pi/0.79.1,pi,0.79.1,instruction,4,8f884a2aa69545e8
pi/0.79.2,pi,0.79.2,instruction,4,8f884a2aa69545e8
pi/0.79.3,pi,0.79.3,instruction,4,8f884a2aa69545e8
pi/0.79.4,pi,0.79.4,instruction,4,8f884a2aa69545e8
pi/0.79.5,pi,0.79.5,instruction,4,8f884a2aa69545e8
pi/0.79.6,pi,0.79.6,instruction,4,8f884a2aa69545e8
pi/0.79.7,pi,0.79.7,instruction,4,8f884a2aa69545e8
pi/0.79.8,pi,0.79.8,instruction,4,8f884a2aa69545e8
pi/0.79.9,pi,0.79.9,instruction,4,8f884a2aa69545e8
pi/0.79.10,pi,0.79.10,instruction,4,8f884a2aa69545e8
pi/0.80.1,pi,0.80.1,instruction,4,8f884a2aa69545e8
pi/0.80.2,pi,0.80.2,instruction,4,8f884a2aa69545e8
pi/0.80.3,pi,0.80.3,instruction,4,8f884a2aa69545e8
pi/0.80.5,pi,0.80.5,instruction,4,8f884a2aa69545e8
pi/0.80.6,pi,0.80.6,instruction,4,8f884a2aa69545e8
pi/0.80.7,pi,0.80.7,instruction,5,eba103073410c058
omp/16.3.3,omp,16.3.3,instruction,1,3a951ecf9dd0b348
omp/16.3.4,omp,16.3.4,instruction,1,3a951ecf9dd0b348
omp/16.3.5,omp,16.3.5,instruction,1,3a951ecf9dd0b348
omp/16.3.11,omp,16.3.11,instruction,1,3a951ecf9dd0b348
omp/16.3.12,omp,16.3.12,instruction,1,3a951ecf9dd0b348
omp/16.3.13,omp,16.3.13,instruction,1,3a951ecf9dd0b348
omp/16.3.14,omp,16.3.14,instruction,1,3a951ecf9dd0b348
omp/16.3.15,omp,16.3.15,instruction,2,72c69c415b5f502a
omp/16.4.0,omp,16.4.0,instruction,2,72c69c415b5f502a
omp/16.4.1,omp,16.4.1,instruction,2,72c69c415b5f502a
omp/16.4.2,omp,16.4.2,instruction,3,bef611a92d3e728c
omp/16.4.3,omp,16.4.3,instruction,4,a1262c7571a7bfd0
omp/16.4.4,omp,16.4.4,instruction,4,a1262c7571a7bfd0
omp/16.4.5,omp,16.4.5,instruction,4,a1262c7571a7bfd0
omp/16.4.6,omp,16.4.6,instruction,4,a1262c7571a7bfd0
omp/16.4.8,omp,16.4.8,instruction,4,a1262c7571a7bfd0
omp/16.5.0,omp,16.5.0,instruction,5,2f84f6205ad90d69
omp/16.5.1,omp,16.5.1,instruction,5,2f84f6205ad90d69
omp/16.5.2,omp,16.5.2,instruction,6,48a2f4785e99f074
claude-code/1.0.0,claude-code,1.0.0,tool,1,89de97b2b22f4e1e
claude-code/1.0.1,claude-code,1.0.1,tool,1,89de97b2b22f4e1e
claude-code/1.0.2,claude-code,1.0.2,tool,1,89de97b2b22f4e1e
claude-code/1.0.3,claude-code,1.0.3,tool,2,3f6b04db87f073e9
claude-code/1.0.4,claude-code,1.0.4,tool,2,3f6b04db87f073e9
claude-code/1.0.5,claude-code,1.0.5,tool,2,3f6b04db87f073e9
claude-code/1.0.6,claude-code,1.0.6,tool,2,3f6b04db87f073e9
claude-code/1.0.7,claude-code,1.0.7,tool,3,8fee1fb41dfdeacc
claude-code/1.0.8,claude-code,1.0.8,tool,4,2ad1308953f7be3f
claude-code/1.0.9,claude-code,1.0.9,tool,4,2ad1308953f7be3f
claude-code/1.0.10,claude-code,1.0.10,tool,4,2ad1308953f7be3f
claude-code/1.0.11,claude-code,1.0.11,tool,4,2ad1308953f7be3f
claude-code/1.0.14,claude-code,1.0.14,tool,4,2ad1308953f7be3f
claude-code/1.0.15,claude-code,1.0.15,tool,4,2ad1308953f7be3f
claude-code/1.0.16,claude-code,1.0.16,tool,5,40f8309c275ea177
claude-code/1.0.17,claude-code,1.0.17,tool,5,40f8309c275ea177
claude-code/1.0.18,claude-code,1.0.18,tool,6,6922111c497c15ba
claude-code/1.0.19,claude-code,1.0.19,tool,7,5f9dd7b15db90c2a
claude-code/1.0.20,claude-code,1.0.20,tool,7,5f9dd7b15db90c2a
claude-code/1.0.21,claude-code,1.0.21,tool,7,5f9dd7b15db90c2a
claude-code/1.0.22,claude-code,1.0.22,tool,8,7db1e770cc6e6717
claude-code/1.0.23,claude-code,1.0.23,tool,9,add7fcf2b7cc39a8
claude-code/1.0.24,claude-code,1.0.24,tool,9,add7fcf2b7cc39a8
claude-code/1.0.25,claude-code,1.0.25,tool,10,ce7b013fb0ba8458
claude-code/1.0.26,claude-code,1.0.26,tool,10,ce7b013fb0ba8458
claude-code/1.0.27,claude-code,1.0.27,tool,10,ce7b013fb0ba8458
claude-code/1.0.28,claude-code,1.0.28,tool,10,ce7b013fb0ba8458
claude-code/1.0.29,claude-code,1.0.29,tool,10,ce7b013fb0ba8458
claude-code/1.0.30,claude-code,1.0.30,tool,10,ce7b013fb0ba8458
claude-code/1.0.31,claude-code,1.0.31,tool,10,ce7b013fb0ba8458
claude-code/1.0.32,claude-code,1.0.32,tool,11,400847dd036319f0
claude-code/1.0.33,claude-code,1.0.33,tool,11,400847dd036319f0
claude-code/1.0.34,claude-code,1.0.34,tool,11,400847dd036319f0
claude-code/1.0.35,claude-code,1.0.35,tool,12,cd217a0120edb41d
claude-code/1.0.36,claude-code,1.0.36,tool,13,3f1e681d3675f573
claude-code/1.0.37,claude-code,1.0.37,tool,13,3f1e681d3675f573
claude-code/1.0.38,claude-code,1.0.38,tool,13,3f1e681d3675f573
claude-code/1.0.39,claude-code,1.0.39,tool,13,3f1e681d3675f573
claude-code/1.0.40,claude-code,1.0.40,tool,14,5b5338db3aa6e6fd
claude-code/1.0.41,claude-code,1.0.41,tool,14,5b5338db3aa6e6fd
claude-code/1.0.42,claude-code,1.0.42,tool,15,f4f96ef2c7d25046
claude-code/1.0.43,claude-code,1.0.43,tool,15,f4f96ef2c7d25046
claude-code/1.0.44,claude-code,1.0.44,tool,16,f6b3613ce915098c
claude-code/1.0.45,claude-code,1.0.45,tool,17,ae2a4bee6b6fc7e9
claude-code/1.0.46,claude-code,1.0.46,tool,17,ae2a4bee6b6fc7e9
claude-code/1.0.47,claude-code,1.0.47,tool,17,ae2a4bee6b6fc7e9
claude-code/1.0.48,claude-code,1.0.48,tool,17,ae2a4bee6b6fc7e9
claude-code/1.0.49,claude-code,1.0.49,tool,17,ae2a4bee6b6fc7e9
claude-code/1.0.50,claude-code,1.0.50,tool,17,ae2a4bee6b6fc7e9
claude-code/1.0.51,claude-code,1.0.51,tool,17,ae2a4bee6b6fc7e9
claude-code/1.0.52,claude-code,1.0.52,tool,17,ae2a4bee6b6fc7e9
claude-code/1.0.53,claude-code,1.0.53,tool,17,ae2a4bee6b6fc7e9
claude-code/1.0.54,claude-code,1.0.54,tool,17,ae2a4bee6b6fc7e9
claude-code/1.0.55,claude-code,1.0.55,tool,17,ae2a4bee6b6fc7e9
claude-code/1.0.56,claude-code,1.0.56,tool,17,ae2a4bee6b6fc7e9
claude-code/1.0.57,claude-code,1.0.57,tool,18,64c598d50d6b28fd
claude-code/1.0.58,claude-code,1.0.58,tool,19,aca4bf5a62f2cf7b
claude-code/1.0.59,claude-code,1.0.59,tool,19,aca4bf5a62f2cf7b
claude-code/1.0.60,claude-code,1.0.60,tool,20,5e7d6d5a2f480613
claude-code/1.0.61,claude-code,1.0.61,tool,20,5e7d6d5a2f480613
claude-code/1.0.62,claude-code,1.0.62,tool,20,5e7d6d5a2f480613
claude-code/1.0.63,claude-code,1.0.63,tool,20,5e7d6d5a2f480613
claude-code/1.0.64,claude-code,1.0.64,tool,21,09bb5d040543fea6
claude-code/1.0.65,claude-code,1.0.65,tool,21,09bb5d040543fea6
claude-code/1.0.66,claude-code,1.0.66,tool,21,09bb5d040543fea6
claude-code/1.0.67,claude-code,1.0.67,tool,21,09bb5d040543fea6
claude-code/1.0.68,claude-code,1.0.68,tool,22,754ecd4f8187b571
claude-code/1.0.69,claude-code,1.0.69,tool,23,e6daa84e122a73dd
claude-code/1.0.70,claude-code,1.0.70,tool,23,e6daa84e122a73dd
claude-code/1.0.71,claude-code,1.0.71,tool,24,3d44517d05b34807
claude-code/1.0.72,claude-code,1.0.72,tool,25,4053ea9b96cfd415
claude-code/1.0.73,claude-code,1.0.73,tool,25,4053ea9b96cfd415
claude-code/1.0.74,claude-code,1.0.74,tool,26,ecf69578fc17b8ca
claude-code/1.0.76,claude-code,1.0.76,tool,26,ecf69578fc17b8ca
claude-code/1.0.77,claude-code,1.0.77,tool,26,ecf69578fc17b8ca
claude-code/1.0.78,claude-code,1.0.78,tool,27,595143d9b2089d41
claude-code/1.0.79,claude-code,1.0.79,tool,27,595143d9b2089d41
claude-code/1.0.80,claude-code,1.0.80,tool,27,595143d9b2089d41
claude-code/1.0.81,claude-code,1.0.81,tool,28,ea42f7d5c21fd277
claude-code/1.0.82,claude-code,1.0.82,tool,28,ea42f7d5c21fd277
claude-code/1.0.83,claude-code,1.0.83,tool,28,ea42f7d5c21fd277
claude-code/1.0.84,claude-code,1.0.84,tool,28,ea42f7d5c21fd277
claude-code/1.0.85,claude-code,1.0.85,tool,28,ea42f7d5c21fd277
claude-code/1.0.86,claude-code,1.0.86,tool,29,6eff2a00e59e5994
claude-code/1.0.87,claude-code,1.0.87,tool,29,6eff2a00e59e5994
claude-code/1.0.88,claude-code,1.0.88,tool,29,6eff2a00e59e5994
claude-code/1.0.89,claude-code,1.0.89,tool,30,a46762a39a30d4cc
claude-code/1.0.90,claude-code,1.0.90,tool,30,a46762a39a30d4cc
claude-code/1.0.91,claude-code,1.0.91,tool,30,a46762a39a30d4cc
claude-code/1.0.92,claude-code,1.0.92,tool,30,a46762a39a30d4cc
claude-code/1.0.93,claude-code,1.0.93,tool,30,a46762a39a30d4cc
claude-code/1.0.94,claude-code,1.0.94,tool,30,a46762a39a30d4cc
claude-code/1.0.95,claude-code,1.0.95,tool,30,a46762a39a30d4cc
claude-code/1.0.96,claude-code,1.0.96,tool,30,a46762a39a30d4cc
claude-code/1.0.98,claude-code,1.0.98,tool,31,c667aa2decaeceeb
claude-code/1.0.100,claude-code,1.0.100,tool,31,c667aa2decaeceeb
claude-code/1.0.102,claude-code,1.0.102,tool,32,c4a506d3960414e4
claude-code/1.0.103,claude-code,1.0.103,tool,33,b22772783a757e50
claude-code/1.0.105,claude-code,1.0.105,tool,33,b22772783a757e50
claude-code/1.0.106,claude-code,1.0.106,tool,33,b22772783a757e50
claude-code/1.0.107,claude-code,1.0.107,tool,33,b22772783a757e50
claude-code/1.0.108,claude-code,1.0.108,tool,33,b22772783a757e50
claude-code/1.0.109,claude-code,1.0.109,tool,33,b22772783a757e50
claude-code/1.0.110,claude-code,1.0.110,tool,33,b22772783a757e50
claude-code/1.0.111,claude-code,1.0.111,tool,34,5d85caac35af9099
claude-code/1.0.112,claude-code,1.0.112,tool,34,5d85caac35af9099
claude-code/1.0.113,claude-code,1.0.113,tool,35,d18dd07e25ef167e
claude-code/1.0.114,claude-code,1.0.114,tool,35,d18dd07e25ef167e
claude-code/1.0.115,claude-code,1.0.115,tool,35,d18dd07e25ef167e
claude-code/1.0.116,claude-code,1.0.116,tool,35,d18dd07e25ef167e
claude-code/1.0.117,claude-code,1.0.117,tool,35,d18dd07e25ef167e
claude-code/1.0.118,claude-code,1.0.118,tool,35,d18dd07e25ef167e
claude-code/1.0.119,claude-code,1.0.119,tool,35,d18dd07e25ef167e
claude-code/1.0.120,claude-code,1.0.120,tool,35,d18dd07e25ef167e
claude-code/1.0.122,claude-code,1.0.122,tool,36,67607c2c6f257c4f
claude-code/1.0.123,claude-code,1.0.123,tool,36,67607c2c6f257c4f
claude-code/1.0.124,claude-code,1.0.124,tool,37,bead137e062d4b59
claude-code/1.0.125,claude-code,1.0.125,tool,38,e7164a0233564375
claude-code/1.0.126,claude-code,1.0.126,tool,38,e7164a0233564375
claude-code/1.0.127,claude-code,1.0.127,tool,38,e7164a0233564375
claude-code/1.0.128,claude-code,1.0.128,tool,39,1f25a641883853d0
claude-code/2.0.0,claude-code,2.0.0,tool,40,2a28ac04d3fcba24
claude-code/2.0.1,claude-code,2.0.1,tool,40,2a28ac04d3fcba24
claude-code/2.0.2,claude-code,2.0.2,tool,41,c91026cc5fbd4c76
claude-code/2.0.3,claude-code,2.0.3,tool,41,c91026cc5fbd4c76
claude-code/2.0.5,claude-code,2.0.5,tool,42,2a28ac04d3fcba24
claude-code/2.0.8,claude-code,2.0.8,tool,43,24a654cb12f0f9c6
claude-code/2.0.9,claude-code,2.0.9,tool,43,24a654cb12f0f9c6
claude-code/2.0.10,claude-code,2.0.10,tool,44,e7a25fef29c9abb6
claude-code/2.0.11,claude-code,2.0.11,tool,44,e7a25fef29c9abb6
claude-code/2.0.12,claude-code,2.0.12,tool,45,b1f1c111daf918cd
claude-code/2.0.13,claude-code,2.0.13,tool,45,b1f1c111daf918cd
claude-code/2.0.14,claude-code,2.0.14,tool,45,b1f1c111daf918cd
claude-code/2.0.15,claude-code,2.0.15,tool,46,f544992e64eff57d
claude-code/2.0.17,claude-code,2.0.17,tool,46,f544992e64eff57d
claude-code/2.0.18,claude-code,2.0.18,tool,46,f544992e64eff57d
claude-code/2.0.19,claude-code,2.0.19,tool,46,f544992e64eff57d
claude-code/2.0.20,claude-code,2.0.20,tool,47,6250ee47eda771ab
claude-code/2.0.21,claude-code,2.0.21,tool,48,6bb6ba1cba4447ee
claude-code/2.0.22,claude-code,2.0.22,tool,48,6bb6ba1cba4447ee
claude-code/2.0.23,claude-code,2.0.23,tool,48,6bb6ba1cba4447ee
claude-code/2.0.24,claude-code,2.0.24,tool,49,bca9e857e0dd678a
claude-code/2.0.25,claude-code,2.0.25,tool,50,ceff15f43069cf1c
claude-code/2.0.26,claude-code,2.0.26,tool,51,087d6a6a3cfb5842
claude-code/2.0.27,claude-code,2.0.27,tool,51,087d6a6a3cfb5842
claude-code/2.0.28,claude-code,2.0.28,tool,52,fe79e1579d8aa1dd
claude-code/2.0.29,claude-code,2.0.29,tool,53,ea354caac8df17b0
claude-code/2.0.30,claude-code,2.0.30,tool,54,d7e309150b450336
claude-code/2.0.31,claude-code,2.0.31,tool,54,d7e309150b450336
claude-code/2.0.32,claude-code,2.0.32,tool,55,e81a80497316edc5
claude-code/2.0.33,claude-code,2.0.33,tool,55,e81a80497316edc5
claude-code/2.0.34,claude-code,2.0.34,tool,56,7e4055d6f0d88f9f
claude-code/2.0.35,claude-code,2.0.35,tool,57,d2830957ec3c5aa6
claude-code/2.0.36,claude-code,2.0.36,tool,58,27fff70ae8cff64e
claude-code/2.0.37,claude-code,2.0.37,tool,58,27fff70ae8cff64e
claude-code/2.0.41,claude-code,2.0.41,tool,58,27fff70ae8cff64e
claude-code/2.0.42,claude-code,2.0.42,tool,58,27fff70ae8cff64e
claude-code/2.0.43,claude-code,2.0.43,tool,58,27fff70ae8cff64e
claude-code/2.0.44,claude-code,2.0.44,tool,58,27fff70ae8cff64e
claude-code/2.0.45,claude-code,2.0.45,tool,59,e1192e74b4b665aa
claude-code/2.0.46,claude-code,2.0.46,tool,59,e1192e74b4b665aa
claude-code/2.0.47,claude-code,2.0.47,tool,59,e1192e74b4b665aa
claude-code/2.0.49,claude-code,2.0.49,tool,59,e1192e74b4b665aa
claude-code/2.0.50,claude-code,2.0.50,tool,60,941f89147f62af2c
claude-code/2.0.51,claude-code,2.0.51,tool,61,d829c4961bf3630c
claude-code/2.0.52,claude-code,2.0.52,tool,61,d829c4961bf3630c
claude-code/2.0.53,claude-code,2.0.53,tool,61,d829c4961bf3630c
claude-code/2.0.54,claude-code,2.0.54,tool,62,7ebb3b25f266d4b0
claude-code/2.0.55,claude-code,2.0.55,tool,62,7ebb3b25f266d4b0
claude-code/2.0.56,claude-code,2.0.56,tool,63,65cf47b098879487
claude-code/2.0.57,claude-code,2.0.57,tool,63,65cf47b098879487
claude-code/2.0.58,claude-code,2.0.58,tool,63,65cf47b098879487
claude-code/2.0.59,claude-code,2.0.59,tool,63,65cf47b098879487
claude-code/2.0.60,claude-code,2.0.60,tool,64,7ba2ba323d75a50c
claude-code/2.0.61,claude-code,2.0.61,tool,64,7ba2ba323d75a50c
claude-code/2.0.62,claude-code,2.0.62,tool,65,2163e574a4aa1815
claude-code/2.0.63,claude-code,2.0.63,tool,65,2163e574a4aa1815
claude-code/2.0.64,claude-code,2.0.64,tool,65,2163e574a4aa1815
claude-code/2.0.65,claude-code,2.0.65,tool,66,aa6a0134118a6bc2
claude-code/2.0.66,claude-code,2.0.66,tool,66,aa6a0134118a6bc2
claude-code/2.0.67,claude-code,2.0.67,tool,66,aa6a0134118a6bc2
claude-code/2.0.68,claude-code,2.0.68,tool,66,aa6a0134118a6bc2
claude-code/2.0.69,claude-code,2.0.69,tool,66,aa6a0134118a6bc2
claude-code/2.0.70,claude-code,2.0.70,tool,66,aa6a0134118a6bc2
claude-code/2.0.71,claude-code,2.0.71,tool,67,b1b938963bfcb1c2
claude-code/2.0.72,claude-code,2.0.72,tool,68,da29865deccbcc91
claude-code/2.0.73,claude-code,2.0.73,tool,69,3472a9043262c144
claude-code/2.0.74,claude-code,2.0.74,tool,70,d589f6de6f832513
claude-code/2.0.75,claude-code,2.0.75,tool,70,d589f6de6f832513
claude-code/2.0.76,claude-code,2.0.76,tool,70,d589f6de6f832513
claude-code/2.0.77,claude-code,2.0.77,tool,71,9f5e9773499ae33b
claude-code/2.1.0,claude-code,2.1.0,tool,72,847c4cf2e5619702
claude-code/2.1.1,claude-code,2.1.1,tool,72,847c4cf2e5619702
claude-code/2.1.2,claude-code,2.1.2,tool,73,b426dab9675d8d09
claude-code/2.1.3,claude-code,2.1.3,tool,74,49257389ece908c6
claude-code/2.1.4,claude-code,2.1.4,tool,75,1466e4b37870ccbf
claude-code/2.1.5,claude-code,2.1.5,tool,75,1466e4b37870ccbf
claude-code/2.1.6,claude-code,2.1.6,tool,76,26c17cbf10ed0014
claude-code/2.1.7,claude-code,2.1.7,tool,77,44041a0dde661f01
claude-code/2.1.8,claude-code,2.1.8,tool,78,b97137a1e19259f3
claude-code/2.1.9,claude-code,2.1.9,tool,78,b97137a1e19259f3
claude-code/2.1.10,claude-code,2.1.10,tool,79,c0970f5588ece41f
claude-code/2.1.11,claude-code,2.1.11,tool,79,c0970f5588ece41f
claude-code/2.1.12,claude-code,2.1.12,tool,79,c0970f5588ece41f
claude-code/2.1.14,claude-code,2.1.14,tool,80,0d96f565c09eb541
claude-code/2.1.15,claude-code,2.1.15,tool,81,9b2610c006ec540d
claude-code/2.1.16,claude-code,2.1.16,tool,82,03c82e5e05539130
claude-code/2.1.17,claude-code,2.1.17,tool,82,03c82e5e05539130
claude-code/2.1.18,claude-code,2.1.18,tool,82,03c82e5e05539130
claude-code/2.1.19,claude-code,2.1.19,tool,83,24165dcb582455ca
claude-code/2.1.20,claude-code,2.1.20,tool,84,7a04773443c25adc
claude-code/2.1.21,claude-code,2.1.21,tool,85,539f77d32fc9209d
claude-code/2.1.22,claude-code,2.1.22,tool,85,539f77d32fc9209d
claude-code/2.1.23,claude-code,2.1.23,tool,86,1231255c0f296403
claude-code/2.1.25,claude-code,2.1.25,tool,86,1231255c0f296403
claude-code/2.1.26,claude-code,2.1.26,tool,86,1231255c0f296403
claude-code/2.1.27,claude-code,2.1.27,tool,86,1231255c0f296403
claude-code/2.1.28,claude-code,2.1.28,tool,86,1231255c0f296403
claude-code/2.1.29,claude-code,2.1.29,tool,86,1231255c0f296403
claude-code/2.1.30,claude-code,2.1.30,tool,87,41e17e9d8904836b
claude-code/2.1.31,claude-code,2.1.31,tool,88,008f16c34be4fc7c
claude-code/2.1.32,claude-code,2.1.32,tool,88,008f16c34be4fc7c
claude-code/2.1.33,claude-code,2.1.33,tool,89,911956daf3dbb729
claude-code/2.1.34,claude-code,2.1.34,tool,89,911956daf3dbb729
claude-code/2.1.36,claude-code,2.1.36,tool,89,911956daf3dbb729
claude-code/2.1.37,claude-code,2.1.37,tool,89,911956daf3dbb729
claude-code/2.1.38,claude-code,2.1.38,tool,90,a931f7a3c807c078
claude-code/2.1.39,claude-code,2.1.39,tool,91,b0f5f023e179fc5b
claude-code/2.1.40,claude-code,2.1.40,tool,91,b0f5f023e179fc5b
claude-code/2.1.41,claude-code,2.1.41,tool,91,b0f5f023e179fc5b
claude-code/2.1.42,claude-code,2.1.42,tool,92,75f95fc162ba745f
claude-code/2.1.44,claude-code,2.1.44,tool,92,75f95fc162ba745f
claude-code/2.1.45,claude-code,2.1.45,tool,93,9f47f2ac799919d7
claude-code/2.1.47,claude-code,2.1.47,tool,94,5c434a7643e55fda
claude-code/2.1.48,claude-code,2.1.48,tool,95,ea1f11bba16938f6
claude-code/2.1.49,claude-code,2.1.49,tool,95,ea1f11bba16938f6
claude-code/2.1.50,claude-code,2.1.50,tool,96,c99b5858f9a2e830
claude-code/2.1.51,claude-code,2.1.51,tool,97,886e2ea9156a09c8
claude-code/2.1.52,claude-code,2.1.52,tool,97,886e2ea9156a09c8
claude-code/2.1.53,claude-code,2.1.53,tool,97,886e2ea9156a09c8
claude-code/2.1.54,claude-code,2.1.54,tool,97,886e2ea9156a09c8
claude-code/2.1.55,claude-code,2.1.55,tool,97,886e2ea9156a09c8
claude-code/2.1.56,claude-code,2.1.56,tool,97,886e2ea9156a09c8
claude-code/2.1.58,claude-code,2.1.58,tool,97,886e2ea9156a09c8
claude-code/2.1.59,claude-code,2.1.59,tool,97,886e2ea9156a09c8
claude-code/2.1.61,claude-code,2.1.61,tool,98,6f732149c7ab1127
claude-code/2.1.62,claude-code,2.1.62,tool,98,6f732149c7ab1127
claude-code/2.1.63,claude-code,2.1.63,tool,99,412b7a370928fd8e
claude-code/2.1.64,claude-code,2.1.64,tool,100,6724a6e0a6243d3b
claude-code/2.1.66,claude-code,2.1.66,tool,101,412b7a370928fd8e
claude-code/2.1.67,claude-code,2.1.67,tool,101,412b7a370928fd8e
claude-code/2.1.68,claude-code,2.1.68,tool,101,412b7a370928fd8e
claude-code/2.1.69,claude-code,2.1.69,tool,102,557ae6373fa4cce9
claude-code/2.1.70,claude-code,2.1.70,tool,103,15e1a8d316944eea
claude-code/2.1.71,claude-code,2.1.71,tool,104,b951d18c967229dd
claude-code/2.1.72,claude-code,2.1.72,tool,105,55509cdb669835d6
claude-code/2.1.73,claude-code,2.1.73,tool,105,55509cdb669835d6
claude-code/2.1.74,claude-code,2.1.74,tool,105,55509cdb669835d6
claude-code/2.1.75,claude-code,2.1.75,tool,106,7404b908a95c75e6
claude-code/2.1.76,claude-code,2.1.76,tool,107,241b1292f6d14b7c
claude-code/2.1.77,claude-code,2.1.77,tool,108,699bac598cbcca0b
claude-code/2.1.78,claude-code,2.1.78,tool,108,699bac598cbcca0b
claude-code/2.1.79,claude-code,2.1.79,tool,109,0e950459759ea7fe
claude-code/2.1.80,claude-code,2.1.80,tool,109,0e950459759ea7fe
claude-code/2.1.81,claude-code,2.1.81,tool,110,c8ca75ebf899cb8e
claude-code/2.1.83,claude-code,2.1.83,tool,111,fecb135b23f9ba2e
claude-code/2.1.84,claude-code,2.1.84,tool,112,f1bc6cfa5b62e4da
claude-code/2.1.85,claude-code,2.1.85,tool,112,f1bc6cfa5b62e4da
claude-code/2.1.86,claude-code,2.1.86,tool,113,9ca3b52a324513a4
claude-code/2.1.87,claude-code,2.1.87,tool,113,9ca3b52a324513a4
claude-code/2.1.89,claude-code,2.1.89,tool,114,26b14ca86f0027a9
claude-code/2.1.90,claude-code,2.1.90,tool,114,26b14ca86f0027a9
claude-code/2.1.91,claude-code,2.1.91,tool,115,74580c701aaa6a76
claude-code/2.1.92,claude-code,2.1.92,tool,115,74580c701aaa6a76
claude-code/2.1.94,claude-code,2.1.94,tool,116,9802b40bb5e1c16b
claude-code/2.1.96,claude-code,2.1.96,tool,116,9802b40bb5e1c16b
claude-code/2.1.97,claude-code,2.1.97,tool,116,9802b40bb5e1c16b
claude-code/2.1.98,claude-code,2.1.98,tool,116,9802b40bb5e1c16b
claude-code/2.1.100,claude-code,2.1.100,tool,116,9802b40bb5e1c16b
claude-code/2.1.101,claude-code,2.1.101,tool,117,57af8dbe437e3d91
claude-code/2.1.104,claude-code,2.1.104,tool,117,57af8dbe437e3d91
claude-code/2.1.105,claude-code,2.1.105,tool,118,dd75aff8bf92586b
claude-code/2.1.107,claude-code,2.1.107,tool,118,dd75aff8bf92586b
claude-code/2.1.108,claude-code,2.1.108,tool,118,dd75aff8bf92586b
